arch_hash,architecture,n_layers,n_neurons_total,n_params,tanh_only
e4b74fa78eb2,"[[""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh""], [""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear""], [""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear""]]",3,35,368,False
90c012403728,"[[""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear""], [""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear""], [""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""tanh""]]",3,36,383,False
fd534faec7a8,"[[""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear""], [""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish""]]",2,21,160,False
ae71a0c62cee,"[[""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear""]]",1,8,33,False
d79d71329f44,"[[""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear""], [""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish""]]",2,15,94,False
a67ca162f2cd,"[[""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish""]]",1,11,45,False
eba4e38d37a9,"[[""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh""], [""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh""], [""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear""]]",3,27,208,False
fb3a207646c0,"[[""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish""], [""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh""]]",2,18,125,False
aaf173f1b143,"[[""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish""], [""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh""]]",2,27,242,False
bb1222a5d4be,"[[""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh""], [""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear""], [""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh""]]",3,29,205,False
ca05e764027d,"[[""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear""], [""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh""], [""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh""]]",3,35,309,False
ea0f1af5a039,"[[""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh""], [""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear""]]",2,26,235,False
79564b4b3c4f,"[[""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear""], [""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish""], [""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish""]]",3,41,448,False
8df4a4474e66,"[[""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh""], [""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear""]]",2,21,139,False
323f953b0a3d,"[[""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear""], [""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh""]]",3,38,418,False
04056ebfbf4d,"[[""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh""], [""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh""]]",2,22,177,False
48915f354f89,"[[""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh""]]",2,23,187,False
b87af417c680,"[[""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""swish""]]",1,7,29,False
516b79145164,"[[""linear"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh""], [""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",2,20,149,False
5d2784ccdafe,"[[""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""linear""], [""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh""], [""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh""]]",3,39,420,False
32cb5b533aa6,"[[""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear""], [""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear""]]",2,31,319,False
75d8cbde169c,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish""]]",1,11,45,False
d1395e9c0907,"[[""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish""], [""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh""], [""linear"", ""linear"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""tanh""]]",3,33,315,False
4a6d5142d748,"[[""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish""], [""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh""]]",2,14,83,False
4b027b375b45,"[[""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh""], [""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh""], [""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear""]]",3,24,167,False
14c995d5be2e,"[[""tanh"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh""]]",1,6,25,False
dd02794d8f26,"[[""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh""], [""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh""]]",2,24,199,False
938561ca1490,"[[""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear""], [""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish""]]",2,19,138,False
90dada2cde6b,"[[""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear""]]",1,12,49,False
a7f010f42011,"[[""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish""]]",1,16,65,False
e8ee75908072,"[[""swish"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish""], [""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear""], [""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear""]]",3,29,258,False
1b0e6f51cadc,"[[""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish""]]",1,7,29,False
e791fdd18139,"[[""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear""], [""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish""]]",2,23,175,False
e20be0754b2b,"[[""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh""], [""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish""], [""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh""]]",3,36,357,False
62a5dc7c6a65,"[[""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear""], [""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh""], [""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish""]]",3,31,294,False
8456e34a7b46,"[[""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish""], [""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh""], [""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear""]]",3,27,230,False
b2401118526a,"[[""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""swish""], [""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""tanh""], [""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""swish"", ""swish""]]",3,31,262,False
8e47be212ca0,"[[""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear""]]",1,14,57,False
a17e5c087f96,"[[""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish""], [""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear""]]",2,20,131,False
6a597617b769,"[[""linear"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh""]]",1,11,45,False
c6d8f82db0f1,"[[""swish"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh""], [""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh""]]",2,27,247,False
7e79eff0d61b,"[[""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh""], [""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh""], [""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",3,27,231,False
2d730f357e36,"[[""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""swish""]]",1,7,29,False
e18a2f54df20,"[[""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh""], [""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear""]]",2,20,139,False
ba7f7e9c9f6e,"[[""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear""], [""swish"", ""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear""], [""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish""]]",3,27,196,False
41f2e99bb9ed,"[[""linear"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh""]]",1,9,37,False
cbe4ad96b7f2,"[[""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh""], [""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear""], [""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh""]]",3,34,340,False
18f87b8f8e57,"[[""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear""]]",1,9,37,False
d3d07f2c7d4d,"[[""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh""], [""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish""]]",2,20,139,False
4058ee51d1d6,"[[""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh""], [""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear""], [""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""]]",3,25,182,False
e97ed368145b,"[[""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear""], [""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear""]]",2,25,211,False
f77bf83d9456,"[[""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish""], [""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""tanh""]]",2,15,91,False
0693b5de67f9,"[[""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""tanh""]]",1,7,29,False
2dd6ead56efd,"[[""tanh"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish""], [""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""linear""], [""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh""]]",3,27,212,False
6aaef82b6d8a,"[[""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""tanh""], [""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish""], [""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish""]]",3,27,182,False
7990ac2578f1,"[[""linear"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear""]]",1,15,61,False
5706571371e1,"[[""linear"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear""], [""swish"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear""]]",2,28,267,False
5b853ae6faec,"[[""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""swish"", ""linear"", ""swish""]]",1,9,37,False
5a7b34a04f6e,"[[""swish"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh""], [""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh""]]",2,15,95,False
94eb1f80a3af,"[[""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish""], [""tanh"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""swish""]]",2,26,235,False
f29516ca9797,"[[""tanh"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear""], [""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish""]]",2,25,216,False
6c231da8e5ee,"[[""linear"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh""], [""linear"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""swish"", ""tanh""], [""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear""]]",3,38,422,False
93ef0a12a6eb,"[[""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""tanh"", ""swish"", ""linear""]]",1,15,61,False
8c891e524250,"[[""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish""]]",1,9,37,False
10cc9fd90599,"[[""linear"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh""], [""swish"", ""tanh"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""tanh"", ""linear"", ""linear""], [""tanh"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""swish"", ""tanh""]]",3,33,326,False
9f92e5385534,"[[""swish"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""tanh"", ""linear""], [""swish"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear""], [""swish"", ""linear"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear"", ""linear"", ""tanh""]]",3,40,367,False
27d59ca22a23,"[[""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh""]]",1,12,49,False
1a1be79762d7,"[[""tanh"", ""tanh"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh""]]",1,13,53,False
54781ac43dbc,"[[""swish"", ""tanh"", ""swish"", ""swish"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear""], [""swish"", ""linear"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""swish""], [""tanh"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh""]]",3,33,328,False
8bd0253c7ef4,"[[""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""linear"", ""tanh"", ""tanh""], [""linear"", ""swish"", ""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""linear""]]",2,16,105,False
0ce55164a9c9,"[[""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh""], [""swish"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear"", ""linear""], [""swish"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""swish"", ""tanh""]]",3,26,215,False
a9f960bf5595,"[[""linear"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh"", ""linear"", ""linear""], [""swish"", ""tanh"", ""swish"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""linear"", ""tanh""], [""tanh"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""linear"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh"", ""linear""]]",3,36,322,False
f4a9a566e393,"[[""tanh"", ""swish"", ""linear"", ""swish"", ""swish"", ""linear"", ""tanh"", ""linear"", ""linear"", ""swish"", ""linear"", ""tanh""], [""tanh"", ""swish"", ""linear"", ""swish"", ""linear"", ""tanh"", ""linear"", ""tanh"", ""swish""]]",2,21,163,False
09290385210c,"[[""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""linear"", ""swish"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""swish"", ""swish"", ""linear""], [""linear"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""swish"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""tanh"", ""tanh""], [""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""swish"", ""tanh""]]",3,35,359,False
d0dfdbdc7776,"[[""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish"", ""linear"", ""linear""], [""linear"", ""tanh"", ""linear"", ""tanh"", ""swish"", ""linear"", ""linear"", ""tanh"", ""swish"", ""tanh"", ""tanh""], [""swish"", ""tanh"", ""linear"", ""swish"", ""swish"", ""swish"", ""swish"", ""tanh"", ""swish"", ""linear""]]",3,32,296,False
f505ac468c0e,"[[""linear"", ""swish"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""swish"", ""tanh"", ""tanh"", ""swish""], [""tanh"", ""swish"", ""linear"", ""tanh"", ""tanh"", ""tanh"", ""linear"", ""swish"", ""linear"", ""linear"", ""swish"", ""tanh"", ""tanh"", ""swish""]]",2,24,199,False
